"Frontend Description","Frontend Description"
"Pickup Location Name visible for the customer on checkout.","Pickup Location Name visible for the customer on checkout."
"Pickup Location","Pickup Location"
"Frontend Name","Frontend Name"
"The Default Source can not be used for In-Store Pickup delivery.","The Default Source can not be used for In-Store Pickup delivery."
